Time,Voltage Charge,Voltage Measured,Current Measured,Current Charge,Temperature
7059.406,4.267,4.20602157706299,0.09059288941624,0.092,24.9130396144772
7076.625,4.267,4.20630753854283,0.095541771309012,0.092,24.9151443859702
7093.812,4.267,4.20609343890031,0.095069074666942,0.092,24.9118480972393
7111.156,4.267,4.2063187177808,0.095794581263238,0.092,24.909846017558
7128.5,4.267,4.20598704120892,0.09134924995719,0.092,24.8969094218596
7145.859,4.267,4.20617393718918,0.093304400094661,0.092,24.8910440945759
7163.156,4.267,4.2061701801526,0.09270660643957,0.092,24.8880154733606
7180.5,4.267,4.20601642113001,0.089270776038825,0.092,24.8792805678934
7198.078,4.267,4.2062737694746,0.090073617878314,0.092,24.8690483776337
7215.703,4.267,4.20628051439949,0.09460864126339,0.092,24.8797306726107
7233.375,4.267,4.20640148018539,0.091580133769568,0.092,24.8759149850526
7251.062,4.267,4.20651687680147,0.093572491482041,0.091,24.8698494157865
7268.844,4.267,4.20667525442523,0.094431150970671,0.091,24.8682021980152
7286.641,4.261,4.20573380140183,0.081218398913208,0.081,24.8616784266128
7304.437,4.261,4.20593174394938,0.083312524180901,0.081,24.8520780976463
7322.219,4.261,4.20568635791125,0.082604552823228,0.081,24.8433948404198
7340.141,4.261,4.20561571572982,0.081884764650035,0.081,24.8403301184143
7357.766,4.261,4.20580243513096,0.081118671491238,0.081,24.8399203254269
7375.812,4.261,4.20586717457845,0.079823900156107,0.081,24.8432917310112
7393.703,4.261,4.20592585798377,0.083177192270239,0.081,24.8311077536666
7411.797,4.261,4.20595164496874,0.08127434500596,0.081,24.8325235917947
7429.922,4.261,4.20589120218701,0.084749099678984,0.08,24.8231060284215
7448.109,4.261,4.20615305321248,0.079659039548726,0.08,24.8162336243465
7466.375,4.261,4.20630485707559,0.079655263120481,0.08,24.8200655184529
7484.687,4.261,4.20649913849859,0.081997319139704,0.08,24.8095878416534
7503.031,4.261,4.2064045038976,0.081549311643439,0.08,24.8024944047052
7521.437,4.261,4.20645361520297,0.081351393082534,0.08,24.8105956832969
7539.844,4.261,4.20659650978065,0.080045733248602,0.08,24.8128067316279
7558.312,4.256,4.20596884816023,0.072354637719804,0.07,24.7946382385025
7576.75,4.256,4.20590966258068,0.068321141065014,0.07,24.8025576832372
7595.312,4.256,4.20552252287369,0.071543488012906,0.07,24.7920774184175
7613.875,4.256,4.20551261352807,0.072190793127947,0.07,24.7881796774587
7632.578,4.256,4.20553827879829,0.069972799841922,0.07,24.7848153727334
7651.312,4.256,4.20583888756593,0.072498076322717,0.07,24.7789542128493
7670.062,4.256,4.20592195569681,0.066945515085519,0.069,24.7767066964406
7688.875,4.256,4.20591588005699,0.068562141007328,0.069,24.7724501316901
7707.734,4.256,4.20586371881108,0.070787535903167,0.069,24.7853952557524
7726.547,4.256,4.20566732297944,0.07198110694525,0.069,24.7581369020615
7745.5,4.256,4.20579507240074,0.071430039455524,0.069,24.7605978803422
7764.5,4.256,4.20604562174532,0.07285362118606,0.069,24.7630321410797
7783.469,4.256,4.20603870775011,0.072814152178821,0.069,24.7506675699771
7802.469,4.256,4.20577180703133,0.075318206655197,0.069,24.7529256353269
7821.594,4.256,4.20624898279782,0.069735199446237,0.069,24.7548524776508
7840.625,4.256,4.20653024007685,0.069630625628765,0.069,24.7449307818032
7859.734,4.256,4.20630445987131,0.069445532863015,0.068,24.7433569718586
7879,4.256,4.20640013162654,0.074640261485041,0.068,24.7388375410892
7898.391,4.256,4.20636518289824,0.070016945655297,0.068,24.7330657658427
7917.687,4.256,4.20631975102103,0.069613236425777,0.068,24.7255436261339
7937.047,4.256,4.20705992110614,0.065610242545981,0.068,24.7237860679529
7956.469,4.25,4.20604388153123,0.06000472712945,0.058,24.7176663991957
7976,4.25,4.20611427866856,0.057132100723891,0.058,24.7217668729187
7995.531,4.25,4.20569813510884,0.06378737743357,0.058,24.7243806901541
8015.172,4.25,4.20570210092539,0.06065550707781,0.058,24.7144886847976
8033.609,4.25,4.20600270780156,0.05494475717071,0.058,24.7140384647758
8052.078,4.25,4.20600341582129,0.059056238910387,0.058,24.7171522989731
8070.625,4.25,4.20582876404826,0.057403127226941,0.058,24.7018142711267
8089.187,4.25,4.20583754515966,0.05634604802351,0.058,24.7093775937213
8107.797,4.25,4.20607203537909,0.057389240092181,0.058,24.7155570022458
8126.453,4.25,4.20607329653944,0.06059928682411,0.057,24.7020968466668
8145.125,4.25,4.20627678210721,0.059986567559894,0.058,24.7003441044296
8163.906,4.25,4.20620490656236,0.056175260197955,0.057,24.6978704518627
8182.703,4.25,4.20653667309811,0.05484605435766,0.057,24.6957077305926
8201.484,4.25,4.20650528229758,0.058095965643725,0.057,24.6938583106545
8220.375,4.25,4.20642928232516,0.056339484874855,0.057,24.6892960901793
8239.281,4.25,4.20654591359347,0.057035742291897,0.057,24.6813635428793
8258.25,4.25,4.20643159528559,0.058442409548822,0.057,24.6849651889492
8277.219,4.25,4.20658183330044,0.057751404787624,0.057,24.6799456352085
8296.266,4.245,4.20574116323283,0.045069309606009,0.047,24.6765182841495
8315.344,4.245,4.20552737576451,0.048672425335466,0.047,24.6825670460127
8334.531,4.245,4.20586732629057,0.048732463163653,0.047,24.681903376764
8353.703,4.245,4.20573416598834,0.049499155810486,0.047,24.6718181298554
8373,4.245,4.20590444811867,0.047045385238121,0.047,24.6684740534729
8392.359,4.245,4.20584927762805,0.045392341422333,0.047,24.6661357619251
8411.75,4.245,4.20566056943139,0.046372390834424,0.047,24.672255291026
8431.141,4.245,4.20557948747443,0.047373036734106,0.047,24.6628555689334
8450.594,4.245,4.20592869670335,0.04834875165392,0.047,24.6612023446404
8470,4.245,4.20576703228178,0.048147852403842,0.047,24.6602502432019
8489.609,4.245,4.2058509809445,0.049273401502747,0.047,24.6571150541404
8509.141,4.245,4.20596506739135,0.048924817347919,0.046,24.6508941229023
8528.766,4.245,4.20606046939521,0.048251492749421,0.046,24.6478608789088
8548.375,4.245,4.20593968621658,0.04587299641288,0.046,24.6592913427779
8568.172,4.245,4.20600007947495,0.052684554543825,0.046,24.6442905238508
8587.906,4.245,4.20620396780296,0.047547663832017,0.046,24.6434236382377
8607.625,4.245,4.20602425511752,0.045971513305475,0.046,24.6477866913742
8627.422,4.245,4.20614562479175,0.046801803847632,0.046,24.6475044557294
8647.266,4.245,4.20597007170192,0.046142134350222,0.046,24.6390352466658
8667.328,4.245,4.2062677177394,0.047403255831701,0.046,24.6359501203045
8687.422,4.245,4.20628768762506,0.047572275178516,0.046,24.6389538918591
8707.453,4.245,4.20624134781878,0.046342472839777,0.046,24.6386527360626
8727.609,4.245,4.20641998243069,0.047209364333644,0.046,24.6368762798204
8747.672,4.245,4.2064220880631,0.047159559405451,0.046,24.6221727735814
8767.922,4.245,4.2063309036876,0.044089328441631,0.046,24.6294341087642
8788.156,4.245,4.20684016104028,0.045275801354928,0.045,24.632293696538
8808.484,4.24,4.20610010508841,0.035425066856194,0.035,24.6183838547282
8828.797,4.24,4.20565407873268,0.036336638729655,0.035,24.6269231363636
8849.156,4.24,4.20553333069467,0.036417784217963,0.035,24.6239346164002
8869.625,4.24,4.20552715581386,0.036887658047927,0.035,24.6272993983982
8890.109,4.24,4.20526231808507,0.034175302856999,0.035,24.621317279172
8910.641,4.24,4.20555934411399,0.035796952208844,0.035,24.6230482448347
8931.125,4.24,4.20560762237089,0.035380011560461,0.035,24.6169899460684
8951.75,4.24,4.20554237131446,0.034660260330056,0.035,24.6160721451372
8972.406,4.24,4.20564606159823,0.033037925994639,0.035,24.6083768124484
8993.062,4.24,4.20556984497563,0.035339404130594,0.035,24.6049825766809
9013.75,4.24,4.20529447786343,0.036310115069093,0.035,24.6043455066621
9033.437,4.24,4.20574454614399,0.038951664169199,0.035,24.598528689849
9053.141,4.24,4.20580932405727,0.038423675638262,0.035,24.6017008781041
9072.859,4.24,4.20574340609003,0.036227199566508,0.035,24.5918469221076
9092.703,4.24,4.20572231610365,0.034235342082165,0.035,24.5885979266366
9112.578,4.24,4.20565253961816,0.033759743066508,0.035,24.5823160611406
9132.531,4.24,4.20594870518543,0.033136569974785,0.035,24.5847500494696
9152.156,4.24,4.20568388790833,0.039316734767227,0.035,24.5890093242432
9171.734,4.24,4.20587838396956,0.034894086175625,0.035,24.591907932738
9191.359,4.24,4.20581619679633,0.037542074054225,0.035,24.58873669597
9211.062,4.24,4.20598507954081,0.033705205517327,0.035,24.5856612274165
9230.937,4.24,4.20588441157599,0.036384653132274,0.034,24.574371084071
9250.859,4.24,4.20580532757494,0.034105638499864,0.034,24.5760488925942
9270.734,4.24,4.20617525983248,0.033858181554218,0.034,24.5702025458786
9290.625,4.24,4.20619568872657,0.033763982749422,0.034,24.5755234747459
9310.562,4.24,4.20625218267465,0.033789263200123,0.034,24.5792661161274
9330.531,4.24,4.2061867352319,0.033009387280041,0.034,24.5778075265434
9350.547,4.24,4.20612907278832,0.035158074675483,0.034,24.5767887004448
9370.578,4.24,4.20620937716441,0.035307919661936,0.034,24.5734005161674
9390.797,4.24,4.20616701541861,0.035801622743529,0.034,24.572487709517
9411.094,4.24,4.20639215271685,0.034006840425049,0.034,24.5691380700416
9431.297,4.24,4.20593877130744,0.036951277963501,0.034,24.5697247031845
9451.609,4.24,4.20656893782346,0.034536034922668,0.034,24.5626692633972
9471.969,4.24,4.20649205653323,0.032649640931702,0.034,24.5619450130893
9492.391,4.24,4.20651416376747,0.033609368605618,0.034,24.5632657857307
9512.859,4.24,4.2064643408137,0.032623892391643,0.034,24.5682528156319
9533.281,4.24,4.20663355795374,0.036343534459323,0.034,24.5604997205956
9553.812,4.24,4.20666377089626,0.032215575183671,0.034,24.5585533442801
9574.328,4.24,4.2066916145946,0.033068463923144,0.034,24.5571476342643
9595.016,4.24,4.20635895821427,0.03184450395257,0.034,24.5616615020355
9615.734,4.24,4.20657157562625,0.031269900137493,0.032,24.5464012983667
9636.391,4.24,4.2067074803111,0.032452118078553,0.032,24.5591859562202
9657.109,4.24,4.20668200919767,0.029955994680419,0.032,24.5537513022859
9677.922,4.24,4.2071460871794,0.034289038628872,0.032,24.5576567787128
9698.75,4.24,4.2070686774178,0.034515332404707,0.032,24.5511047005052
9719.672,4.24,4.20708813781078,0.034622670069861,0.032,24.5678317687822
9740.609,4.24,4.20689361235889,0.031307384016464,0.032,24.5599339978336
9761.578,4.24,4.20683717200217,0.034046513296688,0.032,24.548835635108
9782.594,4.24,4.20709897563508,0.03478417084046,0.032,24.5520780221257
9803.781,4.24,4.20722773420991,0.030293793574914,0.032,24.544181066971
9824.984,4.24,4.20717811561195,0.030896748616231,0.032,24.5452490439631
9846.062,4.24,4.20725957492279,0.033295825915778,0.032,24.5389683128357
9867.281,4.24,4.2071363748785,0.031654668376178,0.032,24.5408277304913
9888.578,4.24,4.20719497270264,0.032119502481348,0.031,24.5443598742902
9909.922,4.24,4.20727864791826,0.027497939406589,0.032,24.545132794296
9931.172,4.24,4.20713397517214,0.032508167975169,0.031,24.5433488596748
9952.547,4.24,4.20733849335047,0.032722872736481,0.031,24.5401276911816
9974,4.24,4.20768954693609,0.03168798648817,0.031,24.5429236809797
9995.437,4.234,4.20653981899034,0.023067051952009,0.021,24.5337675582323
10016.922,4.234,4.20637088862375,0.022800174578501,0.021,24.5351028063419
10036.437,4.234,4.20595865159851,0.020724882810709,0.021,24.5379754710908
10055.984,4.234,4.20631642345281,0.024539800843265,0.021,24.5333912903225
10075.547,4.234,4.20651959166457,0.023343627049686,0.023,24.5285152004371
10095.094,4.234,4.20664156451782,0.025799076082383,0.021,24.5295317598498
10114.828,4.229,4.20558204159877,0.010945762590623,0.012,24.5334378884511
10134.531,0.003,4.12906738089323,0.002854296102249,-0.002,24.8680502005683
10154.266,0.003,4.16480028316043,-5.47756094205727E-05,-0.002,25.1757554745308
10173.984,0.003,4.17410458530959,-0.003475874020158,-0.002,25.1993558026294
10193.766,0.003,4.17902432442207,-0.004041254250347,-0.002,25.1789811188295
10213.531,0.003,4.18214211114383,-0.00261768158459,0,25.1577248785512
10233.375,0.003,4.18405987483671,-0.005857570256603,-0.002,25.1401845798981
10253.297,0.003,4.18552012854258,-0.002011136111731,-0.002,25.1322016023746
10273.219,0.003,4.18593849246095,0.001308760168819,0,25.1050722733168
10293.281,0.003,4.18713867548481,-0.000837728548788,0,25.0849121213279
10313.344,0.003,4.18735900595873,-0.000166184907459,-0.002,25.077343915753
10333.453,0.003,4.18803003713874,0.000533098204933,0,25.0609053199789
10353.484,0.003,4.18814960282872,-0.002405396484742,0,25.0426003382987
10373.672,0.003,4.18836182924928,-0.000884572267879,0,25.0269248688488
10393.812,0.003,4.18837061381971,-0.001849874185552,0,25.0133481430244
10414.094,0.003,4.18864051303611,-0.003777666201518,0,25.005903159268
10434.328,0.003,4.18888518354125,-0.003940011317186,0,24.9899773128487
10454.641,0.003,4.18887031407869,0.002197392592816,0,24.9827170879197
10475,0.003,4.18918185860772,-0.004281584999531,0,24.9690789659678
10495.453,0.003,4.18907996462003,0.000788529981508,0,24.9566483083859
10516,0.003,4.18906184108551,-0.001833223633893,0,24.9499520335793
